user_id,signup_date,country,device_type,acq_channel,age,member_level,kyc_passed,device_risk_score,ip_risk_score,num_cards_linked,chargeback_history,failed_login_7d,tx_count_7d,tx_amount_7d,burstiness,hours_to_first_tx,activated,days_to_activation,is_fraud,risk_bucket
3874,2025-06-23,US,Android,Organic,39,0,1,47.8,35.4,3,0,1,2,62.36,21.1,1.92,1,2.26,0,Low
3875,2025-08-15,US,iOS,Organic,25,0,0,52.3,45.4,2,0,1,5,50.89,5.3,7.91,1,7.43,0,Low
3876,2025-08-09,CN,Web,Ads,41,0,1,45.6,55.8,2,0,2,4,63.55,67.1,36.88,1,1.24,0,Low
3877,2025-09-11,FR,Android,Organic,28,0,0,34.2,51.9,0,0,2,4,53.67,11.3,5.26,1,9.14,0,Low
3878,2025-03-31,BR,iOS,Organic,43,2,1,55.0,20.5,4,1,1,2,71.67,4.2,9.37,1,9.53,0,Low
3879,2025-03-07,US,Android,Organic,40,1,1,28.6,57.4,0,0,1,4,35.53,70.5,6.23,1,7.83,0,Low
3880,2025-01-16,CN,Android,Ads,36,0,1,51.8,57.3,0,0,1,4,37.65,41.4,4.53,1,6.67,1,Medium
3881,2025-11-12,US,Android,Ads,30,1,1,34.5,43.5,0,1,1,3,173.17,25.3,5.29,1,3.78,0,Low
3882,2025-03-23,US,Android,Ads,41,0,0,62.9,29.5,2,0,1,0,57.89,49.9,21.83,1,15.3,0,Low
3883,2025-07-29,CA,Android,Ads,36,1,1,12.8,47.7,1,0,2,4,62.5,48.1,19.53,1,5.19,0,Low
3884,2025-06-16,CN,Android,Organic,18,0,0,43.0,36.4,1,0,2,1,155.34,11.9,12.08,0,8.33,0,Low
3885,2025-03-01,US,Android,Organic,24,0,0,24.9,41.1,0,0,1,3,31.75,32.1,48.84,1,14.34,0,Low
3886,2025-06-01,BR,iOS,Referral,33,1,1,59.9,42.4,3,1,0,4,24.34,48.8,23.95,1,2.49,0,Low
3887,2025-01-31,DE,Web,Affiliate,34,3,0,60.1,24.5,0,0,0,3,189.67,59.7,1.4,0,10.46,0,Medium
3888,2025-03-06,DE,Android,Organic,37,0,1,0.0,42.8,0,1,3,1,117.67,42.5,7.76,1,19.54,0,Low
3889,2025-02-20,US,Android,Ads,45,0,1,22.6,63.4,2,0,4,4,73.52,10.0,5.79,1,4.42,0,Low
3890,2025-10-28,IN,Web,Organic,36,1,0,61.8,55.6,0,0,1,5,81.62,60.8,6.98,1,9.04,0,Medium
3891,2025-07-27,GB,iOS,Organic,18,0,1,42.6,38.2,0,0,1,3,36.89,57.5,15.56,0,4.64,0,Low
3892,2025-12-04,SG,Android,Organic,33,0,0,56.0,37.1,2,0,1,8,49.62,28.4,17.35,1,1.61,0,Low
3893,2025-06-09,US,Android,Ads,42,0,1,44.7,77.2,1,0,1,5,341.11,20.2,43.05,0,7.91,0,Low
3894,2025-03-15,IN,iOS,Referral,32,0,1,47.9,24.6,3,0,0,4,116.36,35.3,6.3,0,3.83,0,Low
3895,2025-08-11,GB,Web,Ads,33,1,0,62.8,54.9,1,0,1,1,59.73,83.8,10.99,1,25.83,0,High
3896,2025-12-06,FR,Android,Ads,27,3,1,23.5,66.4,0,0,0,6,68.15,11.7,6.94,1,2.89,0,Low
3897,2025-07-14,CA,iOS,Organic,40,0,1,37.0,20.0,2,0,0,3,22.59,40.2,9.54,1,9.96,0,Low
3898,2025-01-07,FR,Web,Referral,28,1,1,26.4,38.7,0,0,1,3,74.3,49.5,36.59,0,4.23,0,Low
3899,2025-04-21,AU,Web,Organic,36,0,1,49.9,64.2,3,1,1,7,35.41,44.6,13.98,1,6.2,0,Low
3900,2025-12-04,IN,Android,Referral,35,0,1,21.5,27.5,2,0,2,2,127.49,44.4,17.63,1,1.46,0,Low
3901,2025-07-09,US,iOS,Organic,31,0,1,61.6,45.0,0,0,4,5,137.49,44.7,1.85,1,7.77,0,Low
3902,2025-12-14,US,iOS,Organic,35,0,1,35.4,14.1,1,0,1,4,50.6,19.8,10.11,1,6.19,0,Low
3903,2025-07-05,AU,Android,Ads,33,0,1,54.2,34.0,0,1,1,1,62.25,61.3,5.82,1,4.69,0,Low
3904,2025-01-05,SG,Web,Organic,42,2,0,31.7,70.0,0,0,0,5,209.91,71.2,9.98,1,20.28,0,Medium
3905,2025-11-15,GB,iOS,Organic,37,0,1,59.5,17.2,1,0,0,4,37.53,57.2,19.2,0,6.21,0,Low
3906,2025-10-06,AU,Android,Ads,40,2,1,66.4,9.4,1,0,2,4,230.89,13.8,4.3,1,15.55,0,Low
3907,2025-09-19,GB,iOS,Ads,24,0,1,58.7,41.3,0,0,0,4,186.29,36.8,16.01,1,5.19,0,Low
3908,2025-12-21,FR,Android,Organic,24,0,1,29.1,52.7,0,0,0,4,45.86,39.7,4.96,1,2.47,0,Low
3909,2025-03-13,CN,Android,Ads,32,0,1,71.3,32.3,0,0,2,3,77.42,41.2,11.75,0,2.46,0,Low
3910,2025-11-27,BR,iOS,Ads,38,0,1,57.4,35.9,1,0,1,1,20.58,53.4,10.86,1,8.87,0,Low
3911,2025-03-26,US,Android,Organic,36,1,0,33.6,56.9,0,0,1,2,39.92,16.5,25.9,1,6.36,0,Low
3912,2025-12-21,CA,Android,Organic,24,1,0,50.0,66.5,1,0,1,1,61.95,16.3,8.06,1,0.91,0,Low
3913,2025-03-11,IN,Android,Ads,38,1,0,72.7,52.4,1,0,1,4,50.74,76.1,5.77,1,4.83,0,High
3914,2025-07-20,US,Web,Affiliate,25,1,0,28.9,61.0,1,0,1,5,32.55,52.7,5.47,1,6.44,0,Medium
3915,2025-10-16,CN,iOS,Organic,37,0,1,28.4,41.4,1,0,1,5,68.91,60.9,26.26,0,5.38,0,Low
3916,2025-01-29,CN,iOS,Ads,34,0,0,42.7,29.5,2,0,3,6,99.53,16.2,3.48,1,5.96,0,Low
3917,2025-01-25,GB,Android,Organic,29,2,1,19.8,12.3,2,0,1,5,38.15,14.1,6.38,1,6.35,0,Low
3918,2025-11-07,CN,Android,Ads,26,0,1,47.0,14.5,1,0,0,5,21.23,73.1,8.52,1,12.7,0,Low
3919,2025-01-23,US,iOS,Affiliate,32,0,1,58.1,39.5,0,1,1,5,146.79,46.1,4.89,0,7.59,0,Medium
3920,2025-08-13,IN,Web,Ads,32,1,0,48.1,68.0,1,0,0,4,59.42,74.2,4.1,1,10.81,0,High
3921,2025-12-09,US,iOS,Organic,22,0,1,31.9,23.2,3,0,2,5,22.98,57.4,24.69,1,9.23,0,Low
3922,2025-08-13,GB,iOS,Affiliate,36,0,0,61.3,100.0,2,0,1,1,65.64,16.3,11.63,1,7.48,0,High
3923,2025-06-25,GB,Android,Ads,41,0,1,41.9,38.5,2,0,0,5,88.0,55.2,4.66,1,14.16,0,Low
3924,2025-06-02,US,Web,Ads,39,0,1,30.8,21.9,2,0,1,4,40.63,21.1,3.44,0,9.6,0,Low
3925,2025-08-21,US,Android,Organic,34,1,1,49.7,31.0,0,1,0,2,55.1,43.9,10.48,1,9.1,0,Low
3926,2025-07-28,MX,iOS,Organic,27,2,1,66.7,40.6,1,0,0,3,340.82,62.0,1.07,1,3.78,0,Medium
3927,2025-07-03,CA,Android,Organic,32,0,1,34.6,69.3,0,0,0,3,41.66,9.0,5.64,1,5.93,0,Low
3928,2025-02-26,US,iOS,Ads,30,1,1,73.8,44.3,1,0,2,1,47.81,58.0,22.4,1,7.09,0,Medium
3929,2025-08-30,FR,Android,Organic,32,0,0,46.4,17.1,2,0,1,3,27.02,24.1,12.16,1,15.86,0,Low
3930,2025-09-28,SG,Android,Organic,39,1,1,47.3,77.2,1,1,1,1,16.82,18.0,23.26,1,1.56,0,Low
3931,2025-09-16,US,Android,Ads,30,1,1,47.1,29.7,1,0,1,4,44.12,95.4,12.62,1,20.34,0,Low
3932,2025-01-28,AU,Android,Organic,18,1,1,35.0,25.8,1,0,2,7,32.62,60.4,2.71,1,11.41,0,Low
3933,2025-09-14,SG,Android,Ads,38,0,1,22.2,51.4,2,0,2,5,68.01,64.1,4.31,1,3.21,0,Low
3934,2025-09-24,US,iOS,Organic,35,0,1,80.2,61.9,2,1,1,3,143.88,48.9,19.48,0,4.96,0,Medium
3935,2025-03-08,BR,iOS,Organic,32,1,0,23.8,61.3,1,0,5,3,56.73,45.6,14.3,1,9.87,1,Low
3936,2025-11-06,CN,Android,Organic,20,2,1,67.4,7.0,1,0,0,3,174.37,20.9,17.9,1,2.43,0,Low
3937,2025-07-11,CN,iOS,Ads,24,0,1,76.1,74.5,1,0,0,3,10.43,47.0,14.98,1,4.06,0,Medium
3938,2025-06-22,US,iOS,Ads,25,2,0,32.2,21.0,1,0,1,7,30.35,77.0,14.08,1,3.1,0,Low
3939,2025-09-21,DE,iOS,Organic,26,0,1,56.1,54.7,0,0,1,2,98.13,22.3,1.53,0,5.82,0,Low
3940,2025-07-06,AU,Android,Referral,27,1,0,57.4,51.2,1,0,0,3,43.78,24.3,24.99,1,0.92,0,Low
3941,2025-07-18,IN,Android,Organic,20,0,1,57.5,54.0,2,0,3,4,188.89,12.9,3.9,1,5.86,0,Low
3942,2025-04-24,US,Android,Organic,50,0,1,33.6,37.7,2,0,0,7,165.88,75.6,5.0,1,6.47,0,Low
3943,2025-12-05,FR,Android,Ads,45,0,1,38.0,65.1,0,0,0,3,284.62,26.8,7.12,0,5.33,0,Low
3944,2025-12-20,GB,Android,Ads,33,1,1,59.5,42.7,2,0,1,6,97.09,45.8,3.53,0,3.07,0,Low
3945,2025-02-17,CN,iOS,Ads,31,1,1,15.5,70.0,0,0,0,0,46.92,29.4,25.44,0,3.94,0,Low
3946,2025-09-25,US,Android,Referral,47,0,1,9.0,19.5,2,0,1,3,160.86,27.6,9.32,1,5.37,0,Low
3947,2025-01-09,FR,Web,Ads,46,1,1,46.9,77.7,1,0,1,3,112.59,13.6,14.38,1,3.13,0,Low
3948,2025-05-15,US,Android,Organic,24,2,1,42.7,7.3,2,2,1,2,72.43,69.1,6.21,1,3.88,0,Low
3949,2025-12-21,CA,Android,Organic,33,0,1,47.8,76.4,0,0,1,4,50.63,14.0,3.96,1,4.02,0,Low
3950,2025-03-05,GB,Android,Affiliate,29,0,1,32.0,32.0,2,0,0,3,39.16,79.6,2.65,0,8.43,0,Low
3951,2025-05-18,US,iOS,Organic,29,3,1,59.1,50.7,0,0,0,2,111.71,48.6,7.87,1,6.07,0,Low
3952,2025-03-22,MX,iOS,Organic,30,0,1,60.3,33.2,0,0,0,10,94.02,15.1,3.96,0,2.09,0,Low
3953,2025-09-23,FR,Web,Referral,30,1,1,47.9,23.9,1,0,1,2,11.0,69.3,4.47,1,1.42,0,Low
3954,2025-06-19,SG,iOS,Ads,33,0,0,21.2,33.6,0,0,0,8,41.19,38.1,21.21,0,8.45,0,Low
3955,2025-08-05,AU,iOS,Organic,33,0,1,63.7,58.4,2,0,1,8,59.12,30.6,8.69,1,4.97,0,Low
3956,2025-12-11,SG,Android,Ads,44,1,1,13.4,50.3,2,0,1,6,179.61,87.2,6.68,1,2.34,0,Low
3957,2025-07-10,DE,Android,Organic,24,1,1,22.3,67.5,0,0,1,1,21.12,48.1,20.15,1,8.26,0,Low
3958,2025-09-25,US,Android,Referral,40,0,1,58.7,53.4,1,0,1,3,46.73,25.4,10.4,1,2.49,0,Low
3959,2025-02-05,HK,iOS,Ads,21,0,1,24.7,49.9,0,0,4,3,102.51,6.2,12.56,1,3.97,0,Low
3960,2025-03-20,CN,Android,Ads,33,1,1,31.7,76.2,1,1,1,3,125.68,65.0,5.83,1,7.55,0,Medium
3961,2025-12-12,HK,iOS,Organic,40,1,1,47.4,52.1,1,1,1,7,91.1,67.8,4.05,0,14.15,0,Low
3962,2025-11-10,HK,Web,Organic,36,0,1,61.6,22.9,1,0,0,4,88.74,59.3,18.75,1,2.0,0,Low
3963,2025-08-28,US,iOS,Organic,28,0,1,55.5,18.0,2,0,2,4,55.45,44.9,18.41,1,3.61,0,Low
3964,2025-05-19,MX,iOS,Ads,34,1,1,68.8,79.7,0,0,0,5,166.61,49.6,8.24,1,4.9,0,Medium
3965,2025-03-14,US,Android,Ads,46,0,1,36.9,40.8,3,1,4,3,93.15,36.1,13.25,1,6.44,0,Low
3966,2025-11-07,US,iOS,Affiliate,26,1,1,29.4,43.7,0,0,0,4,40.02,11.1,13.12,1,2.26,0,Low
3967,2025-10-14,CN,Android,Organic,36,2,1,21.9,30.8,1,0,1,2,87.93,55.3,5.68,1,4.05,0,Low
3968,2025-03-30,CA,iOS,Organic,40,1,1,47.0,11.2,2,0,4,4,118.38,59.1,4.01,1,4.39,0,Low
3969,2025-08-04,US,Android,Ads,28,1,0,49.9,81.9,1,0,0,2,17.46,36.8,6.59,1,17.33,0,Medium
3970,2025-08-14,GB,iOS,Ads,47,0,1,89.1,17.7,0,0,0,5,87.61,49.6,10.37,0,6.54,0,Low
3971,2025-06-24,AU,Android,Organic,50,0,1,56.0,22.8,1,0,0,3,91.93,44.1,11.15,1,8.02,0,Low
3972,2025-12-05,US,iOS,Organic,41,3,1,14.2,36.2,3,0,2,3,69.8,49.9,2.53,1,2.34,0,Low
3973,2025-02-15,MX,iOS,Organic,41,0,1,65.7,33.1,4,0,0,3,57.7,71.5,8.25,1,6.38,0,Medium
3974,2025-04-05,CN,iOS,Ads,18,0,1,29.8,30.9,1,1,2,2,148.18,32.7,8.64,0,5.94,1,Low
3975,2025-02-04,CA,Android,Referral,19,0,1,21.4,56.3,1,0,0,3,83.71,16.8,3.97,1,42.7,0,Low
3976,2025-09-10,US,Android,Affiliate,30,1,1,63.6,64.9,0,0,2,3,38.38,85.1,17.19,1,2.31,0,High
3977,2025-08-24,AU,iOS,Ads,25,1,1,60.1,41.6,0,0,0,4,29.44,7.0,6.86,1,6.23,0,Low
3978,2025-12-27,BR,iOS,Ads,37,0,1,64.6,48.5,0,1,0,7,278.65,81.6,59.95,0,2.89,0,Low
3979,2025-07-17,US,iOS,Ads,18,1,1,33.8,24.1,0,0,0,6,124.66,28.5,11.31,1,6.56,0,Low
3980,2025-02-24,US,iOS,Ads,37,1,1,85.0,54.3,3,0,0,4,133.06,79.7,6.72,1,24.2,0,High
3981,2025-06-14,CN,Android,Organic,29,2,0,61.5,37.3,0,0,1,6,72.91,89.2,10.52,1,11.96,0,Medium
3982,2025-02-02,US,Android,Organic,26,1,1,27.9,35.2,2,0,1,1,46.93,34.9,6.68,1,2.42,0,Low
3983,2025-09-02,MX,Web,Affiliate,48,1,1,84.9,62.0,2,0,1,10,107.78,30.8,7.31,1,11.72,0,High
3984,2025-09-04,GB,Android,Affiliate,28,0,1,55.4,14.0,0,0,2,3,327.07,5.1,10.59,1,4.47,0,Low
3985,2025-11-10,GB,iOS,Ads,18,3,1,44.7,63.5,2,0,0,3,61.86,70.7,8.03,1,6.54,0,Low
3986,2025-05-05,IN,iOS,Organic,35,1,1,34.9,41.6,0,1,0,3,27.09,59.0,8.28,1,3.82,0,Low
3987,2025-04-24,BR,iOS,Affiliate,34,1,1,0.0,33.2,3,1,1,4,64.79,75.4,5.02,1,3.63,0,Low
3988,2025-01-27,FR,iOS,Organic,29,1,1,58.8,78.0,2,0,1,2,63.45,45.7,7.0,1,2.77,0,Medium
3989,2025-06-01,CN,Android,Organic,52,2,1,33.8,58.9,1,0,1,3,144.95,68.0,8.59,1,8.03,0,Low
3990,2025-06-23,CN,iOS,Ads,33,0,1,40.8,8.8,0,0,2,4,121.98,90.1,6.47,1,6.41,0,Low
3991,2025-10-03,CN,iOS,Ads,40,0,1,43.2,62.2,1,1,0,4,54.27,81.0,12.1,0,10.25,0,Medium
3992,2025-10-03,CN,iOS,Organic,34,0,1,29.5,54.7,0,0,1,5,46.37,89.6,10.28,1,12.8,0,Medium
3993,2025-02-21,CN,Android,Ads,42,0,0,54.3,17.3,3,0,0,5,26.83,39.9,21.94,1,3.3,0,Low
3994,2025-04-15,US,iOS,Ads,28,0,1,29.9,41.3,1,0,0,6,106.7,22.6,11.11,0,4.03,0,Low
3995,2025-07-06,CN,Web,Organic,21,0,1,16.2,58.9,0,0,0,3,43.83,23.3,6.42,0,1.63,0,Low
3996,2025-05-03,HK,Android,Organic,38,1,0,46.2,6.2,0,0,1,4,65.42,53.1,21.37,0,19.23,0,Low
3997,2025-01-10,CN,iOS,Ads,34,1,1,34.5,58.5,1,1,2,3,47.31,12.9,6.15,0,5.28,0,Low
3998,2025-11-05,US,Android,Referral,38,2,1,9.7,35.1,2,0,1,3,78.09,48.6,5.88,0,7.86,0,Low
3999,2025-09-24,CN,Android,Affiliate,25,2,1,22.9,39.3,0,1,1,2,98.96,30.5,13.22,1,1.14,0,Low
4000,2025-07-09,SG,Android,Organic,35,0,1,48.0,65.6,0,0,1,6,58.24,19.9,6.83,1,2.06,0,Low
4001,2025-04-26,AU,Android,Ads,18,1,1,47.5,27.5,2,0,1,4,37.29,56.9,3.83,1,1.75,0,Low
4002,2025-11-04,AU,iOS,Affiliate,27,2,1,70.0,20.8,1,0,1,4,108.65,23.1,5.21,1,3.18,0,Low
4003,2025-01-13,US,iOS,Organic,25,1,1,66.1,57.0,1,0,1,4,88.17,17.5,16.63,0,13.71,0,Low
4004,2025-06-12,US,iOS,Ads,35,0,1,52.9,44.8,1,0,1,6,14.86,2.7,1.64,0,8.8,0,Low
4005,2025-10-20,CN,Android,Organic,27,2,1,32.3,33.9,1,0,1,7,39.68,42.5,12.72,1,1.03,0,Low
4006,2025-12-14,US,Android,Ads,19,0,1,35.2,15.6,1,0,1,4,34.79,70.0,11.0,1,3.47,0,Low
4007,2025-04-02,CN,Android,Organic,26,0,1,52.9,34.6,1,0,0,6,93.59,53.9,11.09,1,7.57,0,Low
4008,2025-08-26,MX,Web,Organic,36,0,1,62.9,30.7,1,1,2,6,49.06,36.3,13.17,1,2.02,0,Low
4009,2025-03-11,US,Android,Organic,32,1,1,54.8,37.6,1,0,1,4,105.86,37.1,22.43,1,15.55,0,Low
4010,2025-02-12,CN,Web,Organic,24,2,0,36.6,10.6,0,0,2,6,310.8,55.2,6.98,1,5.11,0,Low
4011,2025-05-09,AU,Android,Organic,39,1,1,48.7,28.5,1,0,3,5,96.25,55.9,9.33,1,6.35,0,Low
4012,2025-11-20,SG,Android,Organic,45,0,1,40.4,50.4,2,0,3,5,38.97,59.0,11.75,1,9.0,0,Low
4013,2025-09-09,US,Android,Ads,39,0,1,7.0,40.6,0,1,0,5,68.86,53.5,8.18,1,12.72,0,Low
4014,2025-06-28,US,iOS,Organic,18,3,1,41.2,38.3,1,1,3,6,34.17,66.8,8.8,1,5.47,0,Low
4015,2025-04-14,IN,iOS,Organic,33,2,0,37.6,23.1,1,0,2,8,148.73,26.1,41.12,1,4.05,0,Low
4016,2025-02-21,US,Android,Organic,30,2,1,59.3,23.7,0,0,1,3,57.66,74.8,5.92,0,3.33,0,Low
4017,2025-04-09,CA,iOS,Referral,18,1,1,25.1,36.5,0,0,5,3,31.81,28.8,16.37,1,3.51,0,Low
4018,2025-02-25,FR,iOS,Organic,19,0,0,27.2,41.5,0,0,0,4,90.5,37.1,1.93,1,7.14,0,Low
4019,2025-03-10,US,Android,Ads,38,0,1,64.0,25.3,1,0,1,7,56.87,33.0,3.96,1,2.11,0,Low
4020,2025-09-08,AU,Android,Organic,33,0,0,28.4,45.7,1,1,2,7,162.57,43.6,1.58,0,5.89,0,Low
4021,2025-02-18,US,iOS,Organic,32,0,1,32.6,45.6,1,0,2,2,98.51,28.9,4.93,0,6.39,0,Low
4022,2025-01-18,CN,iOS,Affiliate,25,0,0,53.9,21.4,0,0,3,6,61.46,28.6,16.35,1,21.32,0,Low
4023,2025-07-17,CN,Web,Ads,41,0,1,57.8,66.5,2,0,1,2,130.74,3.9,4.03,0,8.36,0,Medium
4024,2025-04-15,MX,Web,Ads,20,1,1,70.1,25.5,2,0,2,1,144.33,40.3,6.13,0,5.69,0,Low
4025,2025-06-15,US,Android,Organic,23,1,1,38.6,24.1,0,0,2,5,56.49,7.2,2.85,0,3.94,0,Low
4026,2025-02-21,US,iOS,Organic,28,0,1,39.6,29.4,0,0,0,6,120.6,16.9,31.89,1,6.69,0,Low
4027,2025-03-18,IN,Android,Organic,18,2,1,42.1,15.0,0,0,0,5,140.96,13.8,39.13,1,7.22,0,Low
4028,2025-06-10,US,iOS,Organic,23,0,1,34.1,7.2,2,0,1,1,31.86,77.9,5.0,1,8.29,0,Low
4029,2025-09-09,BR,Android,Referral,41,2,1,52.8,63.3,2,0,0,7,56.41,29.0,6.07,1,1.2,0,Low
4030,2025-06-01,CA,Android,Organic,23,0,1,39.1,60.3,0,0,1,5,35.02,9.6,95.99,1,4.88,0,Low
4031,2025-07-17,GB,Android,Organic,38,0,1,23.0,24.6,1,1,2,11,249.41,55.0,7.42,1,2.13,0,Low
4032,2025-07-10,DE,Android,Organic,37,1,1,13.2,54.9,0,0,2,4,126.44,23.0,17.55,1,24.94,0,Low
4033,2025-04-09,AU,Web,Organic,29,0,1,42.7,29.2,2,0,1,3,99.45,39.3,15.46,1,6.14,0,Low
4034,2025-04-13,US,Android,Organic,18,1,1,56.2,21.7,2,0,3,9,52.64,59.8,10.32,1,2.66,0,Low
4035,2025-06-05,MX,Android,Organic,32,1,0,32.6,37.1,0,0,1,5,50.12,39.3,9.52,1,2.12,0,Low
4036,2025-01-12,IN,Android,Referral,18,0,0,21.5,36.9,1,0,2,6,17.68,5.1,5.29,1,5.42,0,Low
4037,2025-09-08,IN,Android,Ads,26,1,1,72.6,61.8,0,1,1,3,70.81,51.1,21.5,1,6.65,0,Medium
4038,2025-08-13,CA,Web,Organic,33,0,1,38.6,0.0,0,0,0,5,41.52,42.9,7.54,1,4.12,0,Low
4039,2025-04-22,SG,Android,Organic,39,0,1,61.2,36.3,0,0,2,6,111.08,8.9,9.36,0,5.06,0,Low
4040,2025-05-17,GB,Web,Ads,30,1,1,63.9,87.2,1,0,1,4,119.49,84.7,8.84,0,3.96,0,High
4041,2025-04-30,US,Android,Organic,26,2,1,72.2,0.0,0,1,2,7,103.15,33.4,5.0,1,20.65,0,Low
4042,2025-08-26,SG,iOS,Affiliate,25,0,1,44.0,30.7,2,0,1,4,58.67,27.5,8.96,1,6.2,0,Low
4043,2025-10-05,CA,iOS,Ads,27,0,0,19.3,35.7,0,0,2,1,83.06,34.1,7.3,0,1.87,0,Low
4044,2025-02-09,CA,iOS,Organic,37,0,0,10.6,45.0,0,0,3,5,163.6,32.8,10.41,0,1.91,0,Low
4045,2025-05-31,CN,Android,Ads,34,1,0,40.2,56.7,1,0,0,9,82.42,12.0,10.14,1,4.05,0,Low
4046,2025-01-06,SG,iOS,Organic,31,3,1,75.5,44.9,0,0,4,7,214.38,8.7,3.5,1,5.77,0,Low
4047,2025-06-15,CA,iOS,Organic,37,1,1,46.3,73.6,4,0,2,7,51.99,18.6,3.91,0,14.57,0,Low
4048,2025-04-01,HK,iOS,Ads,31,1,1,69.4,34.5,1,0,1,2,58.3,90.0,5.07,1,6.34,0,Medium
4049,2025-05-03,MX,Android,Organic,19,0,1,27.5,63.1,0,0,1,4,46.61,75.1,10.08,1,2.62,0,Low
4050,2025-06-16,AU,Web,Organic,21,0,1,71.1,39.0,1,1,3,3,58.39,42.8,23.46,1,4.85,0,Low
4051,2025-04-29,US,Android,Referral,36,0,0,57.1,57.6,0,0,0,6,21.74,43.3,9.84,1,16.22,0,Medium
4052,2025-05-24,US,iOS,Affiliate,19,0,1,47.3,29.2,3,0,0,3,137.89,54.8,5.9,1,5.35,0,Low
4053,2025-10-07,AU,Android,Organic,28,0,1,61.9,24.1,0,0,1,0,64.33,80.6,3.02,1,1.77,0,Low
4054,2025-10-23,CN,iOS,Affiliate,30,0,1,34.8,15.7,0,0,0,5,18.16,25.2,13.82,1,10.37,0,Low
4055,2025-01-03,BR,Web,Organic,22,1,1,53.3,36.9,1,0,0,1,28.53,28.4,1.86,1,2.32,0,Low
4056,2025-05-18,US,iOS,Affiliate,18,1,1,29.8,27.9,1,0,1,1,51.43,55.7,4.3,1,10.88,0,Low
4057,2025-11-06,US,Web,Organic,20,0,1,34.0,48.7,0,0,1,3,112.73,22.7,11.0,1,10.42,0,Low
4058,2025-07-13,CN,Android,Organic,18,0,0,28.5,55.6,2,0,1,3,98.43,73.8,1.95,0,10.6,0,Medium
4059,2025-03-16,DE,Android,Ads,37,1,1,28.9,62.6,1,0,1,9,60.84,71.8,4.5,1,1.45,0,Low
4060,2025-08-05,MX,Android,Organic,35,0,0,13.7,58.5,0,0,2,3,101.05,70.6,33.61,1,4.08,0,Low
4061,2025-02-22,IN,iOS,Referral,24,0,1,86.0,63.9,0,0,1,3,63.0,36.4,1.45,0,9.64,0,Medium
4062,2025-01-08,SG,iOS,Organic,19,2,0,23.4,55.7,1,1,3,3,51.43,24.5,8.62,1,11.7,0,Low
4063,2025-08-19,FR,Android,Referral,41,1,1,63.6,19.5,1,1,1,8,257.08,7.0,13.34,1,23.75,0,Low
4064,2025-07-08,US,iOS,Organic,35,2,1,14.6,47.6,3,0,3,3,54.25,31.3,11.45,1,5.36,0,Low
4065,2025-10-04,GB,Android,Organic,25,2,0,34.6,27.5,1,0,0,2,58.11,86.1,8.02,1,12.63,0,Low
4066,2025-05-06,IN,Android,Organic,42,1,1,38.6,39.2,1,0,1,1,132.72,34.8,11.0,1,6.55,0,Low
4067,2025-11-08,CN,Web,Organic,32,0,1,70.6,41.0,1,0,3,3,140.8,11.9,10.28,1,3.1,0,Low
4068,2025-06-03,MX,Web,Ads,34,0,1,51.0,0.0,2,0,0,4,108.41,59.3,31.05,1,2.21,0,Low
4069,2025-09-27,US,iOS,Ads,22,0,1,25.7,21.2,3,0,0,2,57.57,37.6,8.45,1,2.44,0,Low
4070,2025-02-06,US,iOS,Affiliate,18,0,0,40.6,32.0,0,0,2,6,82.05,17.3,1.99,1,3.64,0,Low
4071,2025-02-05,SG,Android,Ads,18,1,1,66.4,0.0,1,0,3,3,50.38,22.4,27.16,1,2.13,0,Low
4072,2025-10-13,IN,iOS,Organic,50,0,0,63.9,68.2,0,0,1,5,74.42,58.2,9.78,0,6.42,0,Medium
4073,2025-11-01,CN,Android,Organic,24,0,1,33.0,44.4,2,0,2,1,38.64,25.6,16.68,1,4.44,0,Low
4074,2025-12-10,FR,Android,Ads,32,0,1,18.5,44.3,0,1,1,2,23.67,86.3,5.18,1,5.37,0,Low
4075,2025-04-29,US,Android,Referral,35,1,0,33.4,62.4,1,0,3,3,10.56,63.8,7.13,0,9.68,0,Low
4076,2025-01-09,DE,Android,Organic,31,0,1,57.2,56.3,1,1,0,2,18.56,24.9,14.25,1,8.23,0,Low
4077,2025-12-24,GB,Android,Organic,30,0,1,13.4,56.3,0,0,3,4,52.88,50.3,17.04,1,4.52,0,Low
4078,2025-08-08,US,Android,Organic,29,1,1,41.9,62.5,4,0,0,1,81.66,47.0,12.83,1,1.65,0,Low
4079,2025-04-01,AU,Web,Organic,35,0,1,23.1,48.0,3,0,1,1,117.18,34.6,15.36,0,3.51,0,Low
4080,2025-10-06,AU,Android,Ads,22,0,1,36.2,48.5,2,0,2,8,70.23,42.4,12.62,0,3.91,0,Low
4081,2025-11-26,SG,Android,Organic,27,0,1,54.2,51.0,0,0,1,2,74.06,84.1,7.01,1,4.28,0,Medium
4082,2025-04-14,US,iOS,Affiliate,18,1,1,43.8,15.6,1,0,0,2,141.31,13.3,11.17,1,8.01,0,Low
4083,2025-10-08,US,Android,Organic,18,0,1,57.5,0.0,0,1,0,3,54.39,33.6,13.29,1,3.31,0,Low
4084,2025-10-15,IN,iOS,Organic,19,0,1,67.0,0.7,2,0,1,3,191.15,76.5,8.6,1,3.22,0,Low
4085,2025-07-03,CA,Android,Organic,39,0,1,100.0,56.0,1,0,0,2,78.56,31.9,8.31,1,1.49,0,Medium
